country_name,league_name,season,stage,date,home_team_long_name,home_short_long_name,away_team_long_name,away_short_long_name,home_team_goal,away_team_goal,total_goal,B365H,B365D,B365A
Belgium,Belgium Jupiler League,2008/2009,28,2009-04-04,Tubize,TUB,KSV Roeselare,ROS,0,1,1,3.1,3.3,2.3
Belgium,Belgium Jupiler League,2008/2009,28,2009-04-04,KV Mechelen,MEC,KV Kortrijk,KOR,1,1,2,1.85,3.5,4.2
Belgium,Belgium Jupiler League,2008/2009,28,2009-04-04,KRC Genk,GEN,KVC Westerlo,WES,1,4,5,1.66,3.6,5.25
Belgium,Belgium Jupiler League,2008/2009,28,2009-04-05,Standard de Liège,STL,Beerschot AC,BAC,3,1,4,1.36,4.33,7.5
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-12,RSC Anderlecht,AND,Club Brugge KV,CLB,1,0,1,1.67,3.5,5.0
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-10,KSV Roeselare,ROS,KRC Genk,GEN,1,0,1,3.2,3.25,2.25
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-11,Beerschot AC,BAC,SV Zulte-Waregem,ZUL,1,2,3,1.91,3.5,4.0
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-11,Standard de Liège,STL,Sporting Lokeren,LOK,1,0,1,1.33,4.75,10.0
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-11,KV Kortrijk,KOR,FCV Dender EH,DEN,1,2,3,2.0,3.3,3.8
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-11,RAEC Mons,MON,KV Mechelen,MEC,0,1,1,2.25,3.3,3.2
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-11,Sporting Charleroi,CHA,Royal Excel Mouscron,MOU,1,0,1,1.95,3.4,3.8
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-11,KSV Cercle Brugge,CEB,Tubize,TUB,4,1,5,1.4,4.5,8.0
Belgium,Belgium Jupiler League,2008/2009,29,2009-04-12,KAA Gent,GEN,KVC Westerlo,WES,2,0,2,1.8,3.3,4.2
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30,RSC Anderlecht,AND,KV Kortrijk,KOR,4,0,4,1.29,4.75,9.0
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30,KRC Genk,GEN,Sporting Lokeren,LOK,1,0,1,1.62,3.4,5.5
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30,KSV Cercle Brugge,CEB,RAEC Mons,MON,2,1,3,1.7,3.25,4.75
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-31,KAA Gent,GEN,Sporting Charleroi,CHA,2,0,2,1.62,3.5,5.0
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30,FCV Dender EH,DEN,Royal Excel Mouscron,MOU,1,2,3,2.5,3.3,2.5
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30,KV Mechelen,MEC,SV Zulte-Waregem,ZUL,0,2,2,2.0,3.4,3.25
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-31,KSV Roeselare,ROS,Standard de Liège,STL,1,1,2,5.5,3.6,1.57
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-29,Tubize,TUB,Club Brugge KV,CLB,1,4,5,7.0,3.75,1.53
Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30,KVC Westerlo,WES,Beerschot AC,BAC,1,0,1,2.25,3.3,2.8
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-19,KVC Westerlo,WES,RSC Anderlecht,AND,0,1,1,4.5,3.5,1.73
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-18,Royal Excel Mouscron,MOU,Standard de Liège,STL,0,3,3,6.0,3.75,1.57
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-18,Club Brugge KV,CLB,RAEC Mons,MON,3,2,5,1.29,5.25,9.5
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-18,Tubize,TUB,Sporting Charleroi,CHA,3,1,4,4.33,3.5,1.83
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-18,KV Mechelen,MEC,KSV Cercle Brugge,CEB,0,1,1,2.38,3.25,3.0
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-17,KRC Genk,GEN,KAA Gent,GEN,2,2,4,2.62,3.3,2.62
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-19,FCV Dender EH,DEN,KSV Roeselare,ROS,3,1,4,2.38,3.3,2.62
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-18,SV Zulte-Waregem,ZUL,KV Kortrijk,KOR,5,1,6,1.73,3.4,5.0
Belgium,Belgium Jupiler League,2008/2009,30,2009-04-18,Sporting Lokeren,LOK,Beerschot AC,BAC,1,0,1,2.38,3.25,3.0
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-24,Beerschot AC,BAC,Club Brugge KV,CLB,2,0,2,2.6,3.2,2.75
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-26,KSV Cercle Brugge,CEB,KRC Genk,GEN,1,2,3,,,
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-25,Sporting Charleroi,CHA,SV Zulte-Waregem,ZUL,1,0,1,2.1,3.3,3.2
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-26,KSV Roeselare,ROS,KAA Gent,GEN,1,3,4,3.2,3.3,2.1
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-25,RSC Anderlecht,AND,FCV Dender EH,DEN,4,0,4,1.14,6.0,15.0
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-25,Standard de Liège,STL,KV Mechelen,MEC,4,1,5,1.18,6.0,13.0
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-25,Sporting Lokeren,LOK,Royal Excel Mouscron,MOU,3,0,3,1.8,3.3,4.2
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-25,KV Kortrijk,KOR,Tubize,TUB,2,2,4,1.5,3.8,6.0
Belgium,Belgium Jupiler League,2008/2009,31,2009-04-25,RAEC Mons,MON,KVC Westerlo,WES,0,2,2,3.4,3.2,02.05
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-03,Tubize,TUB,RSC Anderlecht,AND,1,1,2,11.0,6.0,1.2
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-02,SV Zulte-Waregem,ZUL,Standard de Liège,STL,0,0,0,5.5,3.6,1.57
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-02,FCV Dender EH,DEN,RAEC Mons,MON,0,0,0,1.44,4.0,6.5
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-02,KV Mechelen,MEC,Sporting Charleroi,CHA,2,1,3,2.3,3.25,2.87
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-02,KAA Gent,GEN,KSV Cercle Brugge,CEB,2,1,3,1.36,4.33,7.5
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-01,Club Brugge KV,CLB,Sporting Lokeren,LOK,2,3,5,1.44,4.2,7.0
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-02,KVC Westerlo,WES,KSV Roeselare,ROS,1,0,1,1.57,3.6,5.5
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-03,KRC Genk,GEN,KV Kortrijk,KOR,0,1,1,1.4,4.0,7.5
Belgium,Belgium Jupiler League,2008/2009,32,2009-05-02,Royal Excel Mouscron,MOU,Beerschot AC,BAC,3,1,4,2.6,3.25,2.5
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,Standard de Liège,STL,Club Brugge KV,CLB,2,0,2,1.44,4.33,7.0
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,Sporting Charleroi,CHA,KRC Genk,GEN,3,0,3,2.25,3.3,3.2
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,Royal Excel Mouscron,MOU,SV Zulte-Waregem,ZUL,0,2,2,2.38,3.3,3.0
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,KV Kortrijk,KOR,KAA Gent,GEN,0,2,2,4.0,3.75,1.83
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,Sporting Lokeren,LOK,FCV Dender EH,DEN,0,2,2,1.73,3.6,4.75
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-08,Beerschot AC,BAC,KV Mechelen,MEC,3,1,4,1.91,3.5,4.0
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,RSC Anderlecht,AND,KSV Roeselare,ROS,3,1,4,1.14,7.5,19.0
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,RAEC Mons,MON,Tubize,TUB,1,1,2,02.05,3.5,3.5
Belgium,Belgium Jupiler League,2008/2009,33,2009-05-09,KSV Cercle Brugge,CEB,KVC Westerlo,WES,2,1,3,2.62,3.3,2.62
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,KRC Genk,GEN,RSC Anderlecht,AND,0,2,2,8.0,4.0,1.4
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,KAA Gent,GEN,Standard de Liège,STL,0,1,1,4.33,3.8,1.67
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,SV Zulte-Waregem,ZUL,RAEC Mons,MON,3,0,3,1.33,4.33,8.5
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,FCV Dender EH,DEN,Sporting Charleroi,CHA,1,2,3,1.53,3.8,5.75
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,KSV Roeselare,ROS,KSV Cercle Brugge,CEB,1,2,3,2.6,3.25,2.5
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-15,KV Mechelen,MEC,Sporting Lokeren,LOK,3,0,3,2.0,3.3,3.8
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,Club Brugge KV,CLB,Royal Excel Mouscron,MOU,4,1,5,1.44,3.75,7.5
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,KVC Westerlo,WES,KV Kortrijk,KOR,1,3,4,1.91,3.6,3.4
Belgium,Belgium Jupiler League,2008/2009,34,2009-05-16,Tubize,TUB,Beerschot AC,BAC,1,0,1,3.75,3.25,1.95
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13,Club Brugge KV,CLB,FCV Dender EH,DEN,1,1,2,1.2,5.25,12.0
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13,Standard de Liège,STL,KV Kortrijk,KOR,2,0,2,1.17,6.0,10.0
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13,RAEC Mons,MON,RSC Anderlecht,AND,1,2,3,5.75,3.75,1.5
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-14,SV Zulte-Waregem,ZUL,KRC Genk,GEN,1,3,4,2.88,3.1,2.38
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-14,Sporting Charleroi,CHA,KSV Cercle Brugge,CEB,3,2,5,2.6,3.1,2.55
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13,Sporting Lokeren,LOK,KVC Westerlo,WES,1,1,2,2.2,3.1,3.0
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13,KV Mechelen,MEC,Tubize,TUB,0,0,0,1.5,3.6,6.0
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13,Royal Excel Mouscron,MOU,KAA Gent,GEN,4,2,6,2.88,3.1,2.25
Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13,Beerschot AC,BAC,KSV Roeselare,ROS,3,0,3,1.5,3.5,6.5
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-19,RSC Anderlecht,AND,Sporting Charleroi,CHA,2,0,2,1.4,4.33,8.0
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-21,KRC Genk,GEN,Club Brugge KV,CLB,0,1,1,2.5,3.2,2.62
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-20,KSV Cercle Brugge,CEB,Beerschot AC,BAC,1,0,1,2.0,3.25,3.5
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-20,KAA Gent,GEN,KV Mechelen,MEC,1,2,3,1.36,4.33,7.5
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-20,FCV Dender EH,DEN,SV Zulte-Waregem,ZUL,2,0,2,2.38,3.25,2.75
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-20,KSV Roeselare,ROS,Sporting Lokeren,LOK,0,1,1,2.25,3.25,2.88
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-20,KV Kortrijk,KOR,RAEC Mons,MON,1,0,1,2.1,3.25,3.25
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-21,Tubize,TUB,Standard de Liège,STL,0,1,1,6.5,4.0,1.44
Belgium,Belgium Jupiler League,2008/2009,5,2008-09-20,KVC Westerlo,WES,Royal Excel Mouscron,MOU,0,0,0,2.2,3.25,3.0
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-27,Club Brugge KV,CLB,KVC Westerlo,WES,2,0,2,1.44,4.2,7.5
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-26,Standard de Liège,STL,RSC Anderlecht,AND,2,1,3,2.1,3.4,3.4
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-27,RAEC Mons,MON,KSV Roeselare,ROS,2,0,2,1.8,3.5,4.5
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-27,SV Zulte-Waregem,ZUL,Tubize,TUB,1,0,1,1.55,4.0,6.0
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-27,Sporting Charleroi,CHA,KV Kortrijk,KOR,1,2,3,1.62,3.75,5.5
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-27,Sporting Lokeren,LOK,KSV Cercle Brugge,CEB,1,1,2,2.75,3.3,2.5
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-29,KV Mechelen,MEC,FCV Dender EH,DEN,4,1,5,1.73,3.6,4.75
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-28,Royal Excel Mouscron,MOU,KRC Genk,GEN,1,2,3,2.35,3.3,3.0
Belgium,Belgium Jupiler League,2008/2009,6,2008-09-28,Beerschot AC,BAC,KAA Gent,GEN,2,2,4,2.25,3.3,3.1
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-03,RSC Anderlecht,AND,Royal Excel Mouscron,MOU,2,1,3,1.44,4.33,6.5
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-04,KRC Genk,GEN,KV Mechelen,MEC,2,1,3,1.44,4.33,6.5
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-04,RAEC Mons,MON,Sporting Charleroi,CHA,1,1,2,2.25,3.3,3.1
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-05,KSV Cercle Brugge,CEB,Standard de Liège,STL,4,1,5,3.3,3.2,2.2
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-04,KAA Gent,GEN,Sporting Lokeren,LOK,1,1,2,1.62,3.6,5.0
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-05,KSV Roeselare,ROS,Club Brugge KV,CLB,0,1,1,6.0,3.8,1.57
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-04,KV Kortrijk,KOR,Beerschot AC,BAC,0,0,0,2.62,3.25,2.62
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-04,Tubize,TUB,FCV Dender EH,DEN,2,1,3,2.4,3.25,2.88
Belgium,Belgium Jupiler League,2008/2009,7,2008-10-04,KVC Westerlo,WES,SV Zulte-Waregem,ZUL,3,2,5,1.85,3.4,4.33
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-19,Club Brugge KV,CLB,KSV Cercle Brugge,CEB,3,1,4,1.75,3.5,4.75
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-18,Standard de Liège,STL,RAEC Mons,MON,2,1,3,1.2,5.5,13.0
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-19,SV Zulte-Waregem,ZUL,RSC Anderlecht,AND,4,0,4,4.75,3.5,1.75
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-18,Sporting Lokeren,LOK,KV Kortrijk,KOR,2,0,2,1.95,3.3,3.5
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-18,FCV Dender EH,DEN,KRC Genk,GEN,2,4,6,4.0,3.4,1.91
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-18,KV Mechelen,MEC,KVC Westerlo,WES,1,3,4,2.2,3.25,3.0
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-18,Royal Excel Mouscron,MOU,KSV Roeselare,ROS,2,0,2,1.53,3.6,6.0
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-18,Tubize,TUB,KAA Gent,GEN,0,1,1,5.5,3.6,1.57
Belgium,Belgium Jupiler League,2008/2009,8,2008-10-18,Beerschot AC,BAC,Sporting Charleroi,CHA,1,2,3,1.91,3.4,3.75
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-25,RSC Anderlecht,AND,KV Mechelen,MEC,7,1,8,1.29,5.25,10.0
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-26,KRC Genk,GEN,Standard de Liège,STL,0,0,0,2.9,3.3,2.4
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-25,RAEC Mons,MON,Beerschot AC,BAC,0,0,0,,,
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-25,Sporting Charleroi,CHA,Sporting Lokeren,LOK,1,1,2,2.1,3.3,3.5
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-25,KSV Cercle Brugge,CEB,FCV Dender EH,DEN,1,2,3,1.44,4.2,7.5
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-26,KAA Gent,GEN,Club Brugge KV,CLB,3,0,3,2.8,3.3,2.5
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-25,KSV Roeselare,ROS,SV Zulte-Waregem,ZUL,0,3,3,2.75,3.3,2.5
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-24,KV Kortrijk,KOR,Royal Excel Mouscron,MOU,2,2,4,2.4,3.3,2.9
Belgium,Belgium Jupiler League,2008/2009,9,2008-10-25,KVC Westerlo,WES,Tubize,TUB,4,1,5,1.44,4.2,7.5
Belgium,Belgium Jupiler League,2009/2010,1,2009-07-31,Standard de Liège,STL,Sint-Truidense VV,STT,2,2,4,1.22,6.0,13.0
Belgium,Belgium Jupiler League,2009/2010,1,2009-08-02,Sporting Charleroi,CHA,Club Brugge KV,CLB,1,2,3,2.5,3.25,2.6
Belgium,Belgium Jupiler League,2009/2010,1,2009-08-02,KSV Cercle Brugge,CEB,KAA Gent,GEN,1,3,4,2.88,3.3,2.25
Belgium,Belgium Jupiler League,2009/2010,1,2009-08-01,Sporting Lokeren,LOK,SV Zulte-Waregem,ZUL,1,1,2,2.3,3.3,2.88
Belgium,Belgium Jupiler League,2009/2010,1,2009-08-01,KV Kortrijk,KOR,RSC Anderlecht,AND,0,2,2,5.75,3.6,1.57
Belgium,Belgium Jupiler League,2009/2010,1,2009-08-01,KV Mechelen,MEC,KVC Westerlo,WES,4,1,5,2.3,3.3,2.8
Belgium,Belgium Jupiler League,2009/2010,1,2009-08-01,KSV Roeselare,ROS,Beerschot AC,BAC,1,1,2,2.9,3.3,2.25
Belgium,Belgium Jupiler League,2009/2010,10,2009-10-04,Club Brugge KV,CLB,RSC Anderlecht,AND,4,2,6,2.5,3.25,2.6
Belgium,Belgium Jupiler League,2009/2010,10,2009-10-04,Standard de Liège,STL,KRC Genk,GEN,1,0,1,1.5,3.75,6.5
Belgium,Belgium Jupiler League,2009/2010,10,2009-10-03,Sint-Truidense VV,STT,SV Zulte-Waregem,ZUL,1,2,3,2.5,3.4,2.7
Belgium,Belgium Jupiler League,2009/2010,10,2009-10-03,Sporting Charleroi,CHA,KV Kortrijk,KOR,3,3,6,1.85,3.5,4.2
Belgium,Belgium Jupiler League,2009/2010,10,2009-10-03,KV Mechelen,MEC,Sporting Lokeren,LOK,2,0,2,1.91,3.3,4.2
Belgium,Belgium Jupiler League,2009/2010,10,2009-10-03,KSV Roeselare,ROS,KSV Cercle Brugge,CEB,3,2,5,3.1,3.4,2.25
Belgium,Belgium Jupiler League,2009/2010,10,2009-10-03,Beerschot AC,BAC,KVC Westerlo,WES,3,1,4,1.73,3.5,5.0
Belgium,Belgium Jupiler League,2009/2010,11,2009-10-18,Club Brugge KV,CLB,KAA Gent,GEN,1,0,1,1.7,3.4,4.75
Belgium,Belgium Jupiler League,2009/2010,11,2009-10-17,RSC Anderlecht,AND,Sporting Charleroi,CHA,2,0,2,1.29,5.0,9.0
Belgium,Belgium Jupiler League,2009/2010,11,2009-10-18,KRC Genk,GEN,KV Mechelen,MEC,1,2,3,1.85,3.3,4.0
Belgium,Belgium Jupiler League,2009/2010,11,2009-10-17,SV Zulte-Waregem,ZUL,Beerschot AC,BAC,4,0,4,1.91,3.3,3.8
Belgium,Belgium Jupiler League,2009/2010,11,2009-10-17,Sporting Lokeren,LOK,KSV Cercle Brugge,CEB,1,1,2,2.1,3.2,3.3
Belgium,Belgium Jupiler League,2009/2010,11,2009-10-17,KV Kortrijk,KOR,KSV Roeselare,ROS,2,0,2,1.67,3.4,5.0
Belgium,Belgium Jupiler League,2009/2010,11,2009-10-17,KVC Westerlo,WES,Standard de Liège,STL,2,0,2,5.5,3.5,1.6
Belgium,Belgium Jupiler League,2009/2010,12,2009-10-24,Standard de Liège,STL,SV Zulte-Waregem,ZUL,1,1,2,1.5,4.0,7.0
Belgium,Belgium Jupiler League,2009/2010,12,2009-10-24,Sint-Truidense VV,STT,KAA Gent,GEN,1,2,3,3.25,3.3,2.2
Belgium,Belgium Jupiler League,2009/2010,12,2009-10-24,Sporting Charleroi,CHA,KVC Westerlo,WES,1,1,2,2.25,3.3,3.2
Belgium,Belgium Jupiler League,2009/2010,12,2009-10-24,KSV Cercle Brugge,CEB,KV Kortrijk,KOR,1,1,2,1.83,3.6,4.2
Belgium,Belgium Jupiler League,2009/2010,12,2009-10-23,Sporting Lokeren,LOK,KRC Genk,GEN,0,2,2,2.4,3.3,2.9
Belgium,Belgium Jupiler League,2009/2010,12,2009-10-25,KV Mechelen,MEC,RSC Anderlecht,AND,0,2,2,3.4,3.4,2.1
Belgium,Belgium Jupiler League,2009/2010,12,2009-10-25,KSV Roeselare,ROS,Club Brugge KV,CLB,2,3,5,7.0,4.33,1.44
Belgium,Belgium Jupiler League,2009/2010,13,2009-10-31,Club Brugge KV,CLB,Sint-Truidense VV,STT,1,0,1,1.25,5.25,12.0
Belgium,Belgium Jupiler League,2009/2010,13,2009-10-31,RSC Anderlecht,AND,Sporting Lokeren,LOK,2,0,2,1.29,5.0,11.0
Belgium,Belgium Jupiler League,2009/2010,13,2009-11-02,KRC Genk,GEN,KSV Cercle Brugge,CEB,2,0,2,1.73,3.6,4.75
Belgium,Belgium Jupiler League,2009/2010,13,2009-10-31,SV Zulte-Waregem,ZUL,Sporting Charleroi,CHA,2,2,4,1.73,3.5,4.33
Belgium,Belgium Jupiler League,2009/2010,13,2009-11-01,KAA Gent,GEN,Beerschot AC,BAC,0,1,1,1.7,3.6,5.0
Belgium,Belgium Jupiler League,2009/2010,13,2009-10-31,KV Kortrijk,KOR,KV Mechelen,MEC,2,0,2,2.5,3.25,2.8
Belgium,Belgium Jupiler League,2009/2010,13,2009-10-31,KVC Westerlo,WES,KSV Roeselare,ROS,2,2,4,1.4,4.33,8.0
Belgium,Belgium Jupiler League,2009/2010,14,2009-11-08,Standard de Liège,STL,Club Brugge KV,CLB,3,1,4,2.2,3.3,3.25
Belgium,Belgium Jupiler League,2009/2010,14,2009-11-08,KRC Genk,GEN,RSC Anderlecht,AND,0,2,2,3.4,3.4,2.1
Belgium,Belgium Jupiler League,2009/2010,14,2009-11-06,Sporting Charleroi,CHA,KAA Gent,GEN,0,2,2,3.0,3.4,2.3
Belgium,Belgium Jupiler League,2009/2010,14,2009-11-07,KSV Cercle Brugge,CEB,KVC Westerlo,WES,2,1,3,2.1,3.4,3.4
Belgium,Belgium Jupiler League,2009/2010,14,2009-11-07,Sporting Lokeren,LOK,KV Kortrijk,KOR,0,0,0,2.0,3.4,3.75
Belgium,Belgium Jupiler League,2009/2010,14,2009-11-07,KSV Roeselare,ROS,SV Zulte-Waregem,ZUL,2,0,2,3.75,3.6,1.91
Belgium,Belgium Jupiler League,2009/2010,14,2009-11-07,Beerschot AC,BAC,Sint-Truidense VV,STT,4,1,5,1.6,3.75,5.75
Belgium,Belgium Jupiler League,2009/2010,15,2009-11-21,Club Brugge KV,CLB,Beerschot AC,BAC,1,2,3,1.5,4.2,6.25
Belgium,Belgium Jupiler League,2009/2010,15,2009-11-21,RSC Anderlecht,AND,KSV Roeselare,ROS,3,1,4,1.17,7.0,15.0
Belgium,Belgium Jupiler League,2009/2010,15,2009-11-21,Sint-Truidense VV,STT,KSV Cercle Brugge,CEB,1,1,2,2.5,3.25,2.8
Belgium,Belgium Jupiler League,2009/2010,15,2009-11-22,SV Zulte-Waregem,ZUL,KV Mechelen,MEC,4,1,5,1.8,3.6,4.33
Belgium,Belgium Jupiler League,2009/2010,15,2009-11-21,KAA Gent,GEN,Standard de Liège,STL,2,1,3,2.9,3.3,2.4
Belgium,Belgium Jupiler League,2009/2010,15,2009-11-22,KV Kortrijk,KOR,KRC Genk,GEN,2,1,3,2.9,3.3,2.4
Belgium,Belgium Jupiler League,2009/2010,15,2009-11-21,KVC Westerlo,WES,Sporting Lokeren,LOK,1,0,1,2.1,3.3,3.5
Belgium,Belgium Jupiler League,2009/2010,16,2009-11-28,Club Brugge KV,CLB,Sporting Charleroi,CHA,1,0,1,1.3,5.0,10.0
Belgium,Belgium Jupiler League,2009/2010,16,2009-11-27,RSC Anderlecht,AND,KV Kortrijk,KOR,1,0,1,1.25,5.75,11.0
Belgium,Belgium Jupiler League,2009/2010,16,2009-11-29,Sint-Truidense VV,STT,Standard de Liège,STL,2,0,2,5.0,3.5,1.73
Belgium,Belgium Jupiler League,2009/2010,16,2009-11-29,SV Zulte-Waregem,ZUL,Sporting Lokeren,LOK,1,0,1,1.62,3.6,5.75
Belgium,Belgium Jupiler League,2009/2010,16,2009-11-28,KAA Gent,GEN,KSV Cercle Brugge,CEB,3,1,4,1.62,3.6,5.75
Belgium,Belgium Jupiler League,2009/2010,16,2009-11-28,KVC Westerlo,WES,KV Mechelen,MEC,2,0,2,02.05,3.3,3.6
Belgium,Belgium Jupiler League,2009/2010,16,2009-11-28,Beerschot AC,BAC,KSV Roeselare,ROS,3,0,3,1.36,4.75,8.0
Belgium,Belgium Jupiler League,2009/2010,17,2009-12-05,Standard de Liège,STL,Beerschot AC,BAC,2,2,4,1.95,3.3,4.0
Belgium,Belgium Jupiler League,2009/2010,17,2009-12-05,KRC Genk,GEN,KVC Westerlo,WES,0,0,0,1.85,3.5,4.2
Belgium,Belgium Jupiler League,2009/2010,17,2009-12-05,Sporting Charleroi,CHA,Sint-Truidense VV,STT,0,0,0,2.3,3.3,3.1
Belgium,Belgium Jupiler League,2009/2010,17,2009-12-06,KSV Cercle Brugge,CEB,RSC Anderlecht,AND,1,3,4,5.25,3.6,1.67
Belgium,Belgium Jupiler League,2009/2010,17,2009-12-06,Sporting Lokeren,LOK,Club Brugge KV,CLB,0,1,1,4.75,3.6,1.73
Belgium,Belgium Jupiler League,2009/2010,17,2009-12-05,KV Kortrijk,KOR,SV Zulte-Waregem,ZUL,1,0,1,2.5,3.3,2.75
Belgium,Belgium Jupiler League,2009/2010,17,2009-12-04,KV Mechelen,MEC,KAA Gent,GEN,2,5,7,2.9,3.3,2.4
Belgium,Belgium Jupiler League,2009/2010,18,2009-12-12,Club Brugge KV,CLB,KV Mechelen,MEC,1,1,2,1.36,4.5,9.0
Belgium,Belgium Jupiler League,2009/2010,18,2009-12-12,Standard de Liège,STL,KSV Roeselare,ROS,0,1,1,1.25,5.5,12.0
